city,shape,latitude,longitude,date,province,duration,disp_lat,disp_long
Oakville,Fireball,43.433333,-79.666667,2009-08-01,ON,300,43.46389600647556,-79.64221284395143
St. Catharines,Unknown,43.166667,-79.233333,2009-08-01,ON,60,43.15028193485048,-79.25862471045868
Niagara Falls,Disk/Circle,43.1,-79.05,2010-08-01,ON,2,43.11695401990786,-79.03616370903329
Trenton,Triangular,44.1,-77.583333,2013-08-01,ON,300,44.1312686766684,-77.56907619859967
Medicine Hat,Triangular,50.033333,-110.683333,1981-08-12,AB,90,50.027477666865465,-110.70835270805226
Pilot Butte,Triangular,50.466667,-104.416667,1997-08-12,SA,30,50.46985279001352,-104.3773029912083
Pilot Butte,Triangular,50.466667,-104.416667,1997-08-12,SA,60,50.50098904715907,-104.41075138831569
Victoria,Formation,46.216667,-63.483333,2001-08-12,BC,600,46.210566014573544,-63.46246647147407
Victoria,Disk/Circle,46.216667,-63.483333,2001-08-12,BC,240,46.2099646449281,-63.47521870614905
Halifax,Light,44.65,-63.6,2001-08-12,NS,30,44.663781566787506,-63.57371886471289
Halifax,Fireball,44.65,-63.6,2001-08-12,NS,120,44.61040183462203,-63.63208195939657
Iroquois Falls,Other,48.766667,-80.666667,2002-08-12,ON,20,48.772020456754234,-80.65981928994937
Grand Forks,Disk/Circle,49.05,-118.466667,2002-08-12,BC,6,49.073489319197826,-118.4793625889724
New Westminster,Other,49.216667,-122.916667,2002-08-12,BC,NA,49.22136326866281,-122.90724276665657
Didsbury,Triangular,51.666667,-114.133333,2004-08-12,AB,12,51.62903070533705,-114.17139181163101
Didsbury,Triangular,51.666667,-114.133333,2004-08-12,AB,15,51.7012322906224,-114.16122931050077
Whitby,Other,43.866667,-78.933333,2005-08-12,ON,2,43.86147578209695,-78.95914729686396
Kelowna,Other,49.9,-119.483333,2005-08-12,BC,180,49.861992220263936,-119.51762034356534
Peterborough,Unknown,44.3,-78.333333,2006-08-12,ON,600,44.29865929916501,-78.30172676498016
New Waterford,Disk/Circle,46.25,-60.083333,2007-08-12,NS,30,46.23100799603388,-60.07091984730159
Regina,Unknown,50.45,-104.616667,2008-08-12,SK,3600,50.414173916354784,-104.64652435489053
Acton Vale,Disk/Circle,45.633333,-72.566667,2008-08-12,QC,40,45.66219851726609,-72.53823490142881
Essex,Other,42.166667,-82.816667,2010-08-12,ON,120,42.19689602885451,-82.80809337742684
Ingonish,Light,46.683333,-60.366667,2010-08-12,NS,3600,46.7170754872443,-60.36074391342757
Ingonish,Light,46.683333,-60.366667,2010-08-12,NS,3600,46.686186083126245,-60.398593622614236
Brampton,Spherical,43.683333,-79.766667,2011-08-12,ON,240,43.680618388484596,-79.79324690042118
Kelowna,Light,49.9,-119.483333,2011-08-12,BC,5400,49.93088444031774,-119.45610473221114
Niagara Falls,Square/Rectangular,43.1,-79.05,2012-08-12,ON,20,43.13492420364171,-79.0128662070446
Red Bay,Disk/Circle,51.733333,-56.416667,2012-08-12,ON,120,51.713361774905955,-56.410154777635455
Fort Nelson,Unknown,58.816667,-122.533333,2013-08-12,BC,120,58.82578686226216,-122.52298514198456
Algonquin Park,Unknown,45.55,-78.6,1999-08-13,ON,420,45.563478101585055,-78.56024473519999
Fernie,Triangular,49.5,-115.066667,2002-08-13,BC,40,49.46411777777598,-115.02743532037422
Houston,Other,54.4,-126.65,2003-08-13,BC,300,54.42533916821703,-126.63305666064845
Moncton,Square/Rectangular,46.083333,-64.766667,2003-08-13,NB,300,46.07618659339789,-64.79119053797851
Ottawa,Light,45.416667,-75.7,2003-08-13,ON,30,45.399403417520794,-75.67445242166522
Chatham,Light,42.4,-82.183333,2006-08-13,ON,2100,42.37713063133881,-82.20503968492092
Guelph,Disk/Circle,43.55,-80.25,2007-08-13,ON,1800,43.54722473852336,-80.28252848146481
Keswick,Unknown,44.25,-79.466667,2009-08-13,ON,3600,44.222745356839155,-79.47154640773367
Scarborough,Other,43.75,-79.2,2009-08-13,ON,90,43.774690204542125,-79.16786535495895
Toronto,Light,43.666667,-79.416667,2009-08-13,ON,120,43.628175573908365,-79.40240640990494
Guelph,Square/Rectangular,43.55,-80.25,2011-08-13,ON,3,43.54493877643719,-80.22637372808533
Bradford,Other,44.116667,-79.566667,2011-08-13,ON,300,44.13559769632351,-79.53587380599289
Kamloops,Light,50.666667,-120.333333,2013-08-13,BC,60,50.6586364137387,-120.29602783162093
Kentville,Disk/Circle,45.066667,-64.5,1970-08-14,NS,300,45.090038184282,-64.49045944305138
Bracebridge,Spherical,45.033333,-79.3,1978-08-14,ON,300,45.019705093912215,-79.31886924441902
Buckingham,Unknown,45.583333,-75.416667,1984-08-14,PQ,1200,45.5686619587237,-75.39852592554001
Ottawa,Spherical,45.416667,-75.7,1988-08-14,ON,18000,45.38112147638631,-75.69205200780183
Strathroy,Triangular,42.95,-81.616667,2001-08-14,ON,900,42.917262489069266,-81.58098016306819
Cobalt,Square/Rectangular,47.383333,-79.683333,2001-08-14,ON,300,47.37622239097897,-79.66945365762282
Ottawa,Disk/Circle,45.416667,-75.7,2003-08-14,ON,180,45.37903968572674,-75.68961791936309
London,Triangular,42.983333,-81.25,2004-08-14,ON,2400,42.980032162833396,-81.26743340905755
Vancouver,Other,49.25,-123.133333,2007-08-14,BC,60,49.227166548743845,-123.14061513910012
Saskatoon,Light,52.133333,-106.666667,2008-08-14,SK,10,52.13084962392169,-106.64668644776627
Caledon,Light,43.866667,-80,2010-08-14,ON,480,43.84669718574789,-80.03056631801647
Marmora,Other,44.483333,-77.683333,2011-08-14,ON,240,44.51097367176729,-77.68561029208767
Timmins,Other,48.466667,-81.333333,2011-08-14,ON,90,48.445716500096594,-81.3036010194378
Fredericton,Formation,45.95,-66.633333,2012-08-14,NB,30,45.95725457571447,-66.66159720538124
Southampton,Fireball,44.5,-81.366667,2012-08-14,ON,240,44.486501857601105,-81.35455283386692
Kelowna,Disk/Circle,49.9,-119.483333,2012-08-14,BC,120,49.916581919137386,-119.51060955243126
Scarborough,Cylindrical,43.75,-79.2,1967-08-15,ON,180,43.75927233234048,-79.17293534917759
Toronto,Disk/Circle,43.666667,-79.416667,1969-08-15,ON,60,43.65814393069652,-79.43208076737876
Grand Bay,Unknown,45.3,-66.2,1970-08-15,NB,600,45.2995916913636,-66.23376318788154
Toronto,Spherical,43.666667,-79.416667,1972-08-15,ON,14400,43.69773390861284,-79.39499433735445
Amherst,Other,45.833333,-64.2,1978-08-15,NS,120,45.83047619756255,-64.23787516321984
Toronto,Light,43.666667,-79.416667,1982-08-15,ON,5,43.65173886157629,-79.43710441846456
Ardrossan,Disk/Circle,53.55,-113.133333,1984-08-15,AB,259200,53.54504527209326,-113.11090308761169
Prince George,Cylindrical,53.916667,-122.766667,1987-08-15,BC,120,53.91322386127022,-122.7577041185653
Toronto,Cylindrical,43.666667,-79.416667,1987-08-15,ON,120,43.63286174466891,-79.38801322249755
Saskatoon,Light,52.133333,-106.666667,1987-08-15,SA,1200,52.13394671617019,-106.63496298788175
Kingston,Disk/Circle,44.233333,-76.483333,1988-08-15,ON,10800,44.19918439317439,-76.51949120724514
Rosemere,Square/Rectangular,45.633333,-73.816667,1988-08-15,QC,10800,45.66485799953284,-73.8530245080223
Lethbridge,Unknown,48.366667,-53.866667,1993-08-15,AB,25,48.39147600170281,-53.87193781042528
Victoria,Other,46.216667,-63.483333,1995-08-15,BC,15,46.17759125879092,-63.47495025269632
Kelowna,Spherical,49.9,-119.483333,1996-08-15,BC,120,49.91379678498953,-119.4912096063787
Lefroy,Spherical,44.266667,-79.55,1998-08-15,ON,120,44.23744992774037,-79.58607458930459
Kelowna,Disk/Circle,49.9,-119.483333,1999-08-15,BC,480,49.89896676357836,-119.50977562835381
Saint John,Disk/Circle,45.266667,-66.066667,1999-08-15,NB,3,45.28783387458008,-66.0996656330494
Brampton,Light,43.683333,-79.766667,1999-08-15,ON,20,43.666802037227335,-79.79003413004855
Windsor,Disk/Circle,45.583333,-72,1999-08-15,ON,300,45.611191564183116,-71.9998557289876
Victoria,Other,46.216667,-63.483333,2000-08-15,BC,600,46.23320153938663,-63.500126283522114
Prince George,Disk/Circle,53.916667,-122.766667,2001-08-15,BC,60,53.95314908107798,-122.75461557187198
Laval,Square/Rectangular,45.6,-73.733333,2001-08-15,PQ,120,45.60709740135819,-73.75534653397219
Kelowna,Light,49.9,-119.483333,2003-08-15,BC,900,49.86904993511737,-119.45792476138045
Sydney,Spherical,46.15,-60.166667,2003-08-15,NS,120,46.12403756126762,-60.1341234172514
Abbotsford,Unknown,45.433333,-72.883333,2004-08-15,BC,1800,45.42338528260532,-72.84579934019541
North Vancouver,Triangular,49.316667,-123.066667,2004-08-15,BC,420,49.31186843639296,-123.05018645230739
Penticton,Light,49.5,-119.583333,2004-08-15,BC,5,49.487098887972536,-119.60336995944321
Niagara Falls,Light,43.1,-79.05,2004-08-15,ON,600,43.070009627472615,-79.0642184829153
Port Alberni,Spherical,49.233333,-124.8,2005-08-15,BC,1200,49.25036302007678,-124.78932680884377
Aurora,Light,44,-79.466667,2005-08-15,ON,180,43.96456806235016,-79.47346413714867
Fredericton,Cylindrical,45.95,-66.633333,2006-08-15,NB,10,45.94924416914583,-66.61729192363042
Montreal,Fireball,45.5,-73.583333,2007-08-15,QC,5,45.5216604260914,-73.61596605388388
Revelstoke,Disk/Circle,51,-118.183333,2009-08-15,BC,10,50.994398114122454,-118.21616548769117
Guelph,Fireball,43.55,-80.25,2009-08-15,ON,180,43.539726142082365,-80.22075712345543
Essex,Other,42.166667,-82.816667,2010-08-15,ON,300,42.13398200811875,-82.8327306898875
Salmon Arm,Disk/Circle,50.7,-119.283333,2010-08-15,BC,120,50.68199414877222,-119.30385290583537
Toronto,Square/Rectangular,43.666667,-79.416667,2012-08-15,ON,3,43.69924696654137,-79.43944889320116
Midland,Square/Rectangular,44.75,-79.9,2012-08-15,ON,3,44.75784019324929,-79.8787598703243
Toronto,Disk/Circle,43.666667,-79.416667,2013-08-15,ON,1200,43.657392782103834,-79.38995839385375
Port Alberni,Light,49.233333,-124.8,2001-08-16,BC,4,49.20748457033131,-124.7965706755966
Toronto,Unknown,43.666667,-79.416667,2003-08-16,ON,5400,43.69287401655745,-79.43966801086495
Scarborough,Disk/Circle,43.75,-79.2,2004-08-16,ON,1200,43.75152432175353,-79.21257890131324
Scarborough,Disk/Circle,43.75,-79.2,2004-08-16,ON,1800,43.74655476750806,-79.20561773603782
Montreal,Light,45.5,-73.583333,2006-08-16,QC,60,45.48721915844828,-73.54381536511652
Kingston,Disk/Circle,44.233333,-76.483333,2007-08-16,ON,9,44.199057919885405,-76.5019304581912
Five Islands,Disk/Circle,45.416667,-64.033333,2008-08-16,NS,3600,45.43391206409838,-64.0371892295027
Middleton,Light,44.95,-65.066667,2009-08-16,NS,3,44.96466404885054,-65.05430974846763
Vancouver,Light,49.25,-123.133333,2011-08-16,BC,600,49.24511455724016,-123.10640126036425
Winkler,Fireball,49.183333,-97.933333,2013-08-16,MB,180,49.20496059026512,-97.9483215454215
Algonquin Park,Unknown,45.55,-78.6,1988-08-17,ON,180,45.572494319658716,-78.61368552936239
Oshawa,Light,43.9,-78.866667,2003-08-17,ON,180,43.86776144023985,-78.82707746248754
Point Pelee,Cylindrical,41.966667,-82.533333,2003-08-17,ON,15,41.98384443061482,-82.51374587647562
Saskatoon,Disk/Circle,52.133333,-106.666667,2003-08-17,SK,180,52.14580986848044,-106.6844273500895
Vancouver,Unknown,49.25,-123.133333,2003-08-17,BC,120,49.25037505114451,-123.15371921192795
Thunder Bay,Square/Rectangular,48.4,-89.233333,2005-08-17,ON,30,48.38405688382685,-89.253404888566
London,Triangular,42.983333,-81.25,2008-08-17,ON,2,42.95395811995436,-81.22004009326923
Richmond Hill,Light,43.866667,-79.433333,2009-08-17,ON,10800,43.87117958691027,-79.44110918248015
Keswick,Disk/Circle,44.25,-79.466667,2012-08-17,ON,600,44.285148393101984,-79.46837997434717
Kelowna,Light,49.9,-119.483333,2012-08-17,BC,180,49.875737916640944,-119.49404105283263
Port Dover,Spherical,42.783333,-80.2,2013-08-17,ON,120,42.776785700823545,-80.2027940319851
Ottawa,Light,45.416667,-75.7,2013-08-17,ON,600,45.44351911546718,-75.72254025464876
Abbotsford,Square/Rectangular,45.433333,-72.883333,2013-08-18,BC,NA,45.46295862242522,-72.89829121276678
Saint John,Disk/Circle,45.266667,-66.066667,2000-08-18,NB,120,45.26834934162032,-66.06277077555713
Woodstock,Light,43.133333,-80.75,2001-08-18,NB,3,43.127972536626636,-80.7386505296454
Port Colborne,Light,42.883333,-79.233333,2001-08-18,ON,60,42.84349387396071,-79.23165680658016
Saskatoon,Disk/Circle,52.133333,-106.666667,2001-08-18,SA,53,52.15394242742973,-106.7002051196439
Bridgewater,Triangular,44.366667,-64.516667,2002-08-18,NS,420,44.37901105197203,-64.54885884217971
Halifax,Other,44.65,-63.6,2002-08-18,NS,50,44.65481138361618,-63.601954187490044
Hamilton,Light,43.25,-79.833333,2002-08-18,ON,60,43.232450126633054,-79.8359224156657
Airdrie,Other,51.266667,-114.016667,2003-08-18,AB,120,51.23410546848608,-113.99458073148563
Penticton,Other,49.5,-119.583333,2003-08-18,BC,4,49.48035350635648,-119.5496197868692
Kelowna,Triangular,49.9,-119.483333,2004-08-18,BC,120,49.93658622689544,-119.46568507319262
Nanaimo,Spherical,49.15,-123.916667,2004-08-18,BC,10,49.172386408131565,-123.87864554194795
Thunder Bay,Fireball,48.4,-89.233333,2006-08-18,ON,35,48.399616391323505,-89.26829322153642
Winnipeg,Cylindrical,49.883333,-97.166667,2009-08-18,MB,120,49.907639369833646,-97.16604853833151
Dryden,Other,49.783333,-92.833333,2010-08-18,ON,300,49.811703094597334,-92.80744848554899
Meaford,Spherical,44.6,-80.583333,2011-08-18,ON,300,44.62681499216705,-80.60685296868846
Hamilton,Disk/Circle,43.25,-79.833333,2012-08-18,ON,120,43.26596496660262,-79.80893492693026
London,Disk/Circle,42.983333,-81.25,2012-08-18,ON,600,43.00437138829324,-81.28974576883014
Port Hope,Disk/Circle,43.95,-78.3,2012-08-18,ON,180,43.97218992225826,-78.33927592223506
Barrie,Spherical,44.383333,-79.7,2012-08-18,ON,180,44.39646093372199,-79.69733735429124
Timmins,Unknown,48.466667,-81.333333,2012-08-18,ON,10,48.505700148642624,-81.34518568275438
Ottawa,Other,45.416667,-75.7,2013-08-18,ON,60,45.386297886297676,-75.69824345910922
Duncan,Cylindrical,48.783333,-123.7,1969-08-19,BC,1200,48.81466806121113,-123.66105287740011
Victoria,Light,46.216667,-63.483333,2001-08-19,BC,30,46.17712996600253,-63.477107721268574
Longueuil,Formation,45.533333,-73.516667,2004-08-19,QC,900,45.56916272902804,-73.54019251912887
Edmonton,Square/Rectangular,53.55,-113.5,2006-08-19,AB,300,53.510808806680146,-113.49769594894723
Beaconsfield,Light,45.433333,-73.833333,2007-08-19,QC,300,45.413389414846336,-73.83919169662462
Toronto,Spherical,43.666667,-79.416667,2007-08-19,ON,60,43.679493570030296,-79.44463223520721
Ottawa,Other,45.416667,-75.7,2008-08-19,ON,30,45.42070503355991,-75.67606606014076
London,Cylindrical,42.983333,-81.25,2009-08-19,ON,20,42.96846076393444,-81.24396111296491
Halifax,Light,44.65,-63.6,2010-08-19,NS,1200,44.62741857158021,-63.617925725001825
Burlington,Disk/Circle,43.316667,-79.8,2012-08-19,ON,10,43.34413624642473,-79.7623723147996
Vancouver,Light,49.25,-123.133333,2013-08-19,BC,60,49.263235005065795,-123.10518119007294
Parrsboro,Square/Rectangular,45.4,-64.316667,1991-08-20,NS,3600,45.41504887757822,-64.33407911233658
Camrose,Light,53.016667,-112.816667,1997-08-20,AB,3600,52.9836562862998,-112.84068973206038
Lethbridge,Triangular,48.366667,-53.866667,1997-08-20,ON,15,48.39720619175639,-53.84077275481134
Grande Prairie,Unknown,55.166667,-118.8,1998-08-20,AB,180,55.17764310877826,-118.8380968653969
Toronto,Light,43.666667,-79.416667,1998-08-20,ON,120,43.67082113467213,-79.38685283802509
Wasaga Beach,Unknown,44.52,-79.99,1999-08-20,ON,5400,44.498475053533916,-79.98762193882838
Saskatoon,Formation,52.133333,-106.666667,1999-08-20,SA,60,52.11456005496848,-106.6277120481065
The Pas,Fireball,53.816667,-101.233333,2002-08-20,MB,2,53.85259031578955,-101.21326605478247
Toronto,Square/Rectangular,43.666667,-79.416667,2002-08-20,ON,180,43.676767883934644,-79.37843836799324
Toronto,Other,43.666667,-79.416667,2004-08-20,ON,600,43.685580076166055,-79.40734466610535
Langley,Light,49.1,-122.65,2004-08-20,BC,300,49.105617814231664,-122.6528084012121
Stonewall,Formation,50.133333,-97.316667,2004-08-20,MB,30,50.09850097982157,-97.35351003008016
Gooderham,Cylindrical,44.9,-78.383333,2006-08-20,ON,3600,44.86660829864443,-78.35459117652793
Forest,Light,43.1,-82,2006-08-20,ON,300,43.08849763978273,-81.96685585016388
Sarnia,Light,42.966667,-82.4,2011-08-20,ON,840,42.984411748909025,-82.37495860271159
Bredenbury,Disk/Circle,50.933333,-102.033333,2013-08-20,SK,60,50.92116327712256,-101.99475219080172
Kelowna,Other,49.9,-119.483333,1961-08-21,BC,20,49.876663611978294,-119.48682490579728
Surrey,Spherical,49.136353351,-122.821343315,1999-08-21,BC,300,49.158599410887106,-122.81596169728628
Angus,Unknown,44.316667,-79.883333,2000-08-21,ON,7200,44.30211702792031,-79.89000607769879
Midland,Triangular,44.75,-79.9,2000-08-21,ON,60,44.77512961590662,-79.93079157048834
Kamloops,Triangular,50.666667,-120.333333,2002-08-21,BC,10,50.67919042335879,-120.34290877111198
Dartmouth,Triangular,44.666667,-63.566667,2002-08-21,NS,60,44.68681574627813,-63.601053238120464
Cochrane,Light,49.066667,-81.016667,2003-08-21,AB,2700,49.04108122842444,-81.0396632770268
Ottawa,Light,45.416667,-75.7,2003-08-21,ON,2,45.43343850068804,-75.73826248155903
Peterborough,Disk/Circle,44.3,-78.333333,2004-08-21,ON,120,44.33424866510554,-78.36486690159828
Montreal,Disk/Circle,45.5,-73.583333,2004-08-21,QC,900,45.4706778052263,-73.62229027718244
Halifax,Formation,44.65,-63.6,2008-08-21,NS,60,44.66628849066794,-63.561449262183196
Sherwood Park,Light,53.516667,-113.316667,2009-08-21,AB,1800,53.52929772155416,-113.27978312300577
Ottawa,Triangular,45.416667,-75.7,2010-08-21,ON,300,45.44296810880359,-75.73071323657406
Yahk,Light,49.083333,-116.1,2012-08-21,BC,1800,49.06571632357258,-116.11956214521078
Marieville,Formation,45.433333,-73.166667,1983-08-02,PQ,6,45.45217992322462,-73.14457243140846
Minden,Light,44.933333,-78.733333,1997-08-02,ON,30,44.920543255526006,-78.70566822072438
Toronto,Light,43.666667,-79.416667,2001-08-02,ON,600,43.66084201175776,-79.41074705869016
Midland,Light,44.75,-79.9,2002-08-02,ON,7,44.749385565444825,-79.9373801975697
Houston,Light,54.4,-126.65,2003-08-02,BC,3,54.37939802402631,-126.67935664432122
Barrie,Light,44.383333,-79.7,2005-08-02,ON,5,44.37925748366806,-79.72642221063373
Shellbrook,Disk/Circle,53.216667,-106.4,2008-08-02,SK,3600,53.21040230769721,-106.41449071379378
Gravenhurst,Other,44.916667,-79.366667,2008-08-02,ON,300,44.93545452101212,-79.35548500273435
Listowel,Light,43.733333,-80.966667,2009-08-02,ON,30,43.72730155965257,-80.9491149771033
Lacombe,Light,52.466667,-113.733333,2010-08-02,AB,10,52.43536270301846,-113.70013119786924
Keswick,Fireball,44.25,-79.466667,2013-08-02,ON,5,44.286183439325534,-79.44990802878573
Barrie,Spherical,44.383333,-79.7,2013-08-02,ON,240,44.38437975827548,-79.73436198117209
Charlottetown,Light,46.233333,-63.133333,1962-08-22,PE,180,46.20332338649724,-63.14886325871514
Thunder Bay,Disk/Circle,48.4,-89.233333,1994-08-22,ON,20,48.403359344899656,-89.2597267041722
Cranbrook,Light,49.516667,-115.766667,1999-08-22,BC,180,49.55054692957606,-115.74889147380425
Charlesbourg,Spherical,46.866667,-71.266667,2001-08-22,PQ,3,46.89598904989716,-71.22739131486104
London,Light,42.983333,-81.25,2002-08-22,ON,2700,43.01316699283141,-81.27943998806175
Vancouver,Light,49.25,-123.133333,2003-08-22,BC,1,49.26790003743022,-123.14527081075997
Victoria,Square/Rectangular,46.216667,-63.483333,2004-08-22,BC,60,46.216129788719684,-63.49056131595689
Montreal,Light,45.5,-73.583333,2006-08-22,QC,1,45.49983702078462,-73.61853737980067
Vancouver,Formation,49.25,-123.133333,2007-08-22,BC,3600,49.246767381224785,-123.16752678224756
Brandon,Light,49.833333,-99.95,2008-08-22,MB,15,49.81456306807641,-99.9738872464746
Hondo,Disk/Circle,55.066667,-114.033333,2012-08-22,AB,4,55.096729506143,-113.99549692872858
Winnipeg,Fireball,49.883333,-97.166667,2013-08-22,MB,10800,49.90478108599725,-97.14178681032791
Toronto,Other,43.666667,-79.416667,2013-08-22,ON,360,43.639278577026545,-79.4558920565998
Barrie,Other,44.383333,-79.7,2013-08-22,ON,60,44.41973860621395,-79.68743997618557
Massey,Disk/Circle,46.2,-82.083333,2013-08-22,ON,120,46.17259696180002,-82.0466036637122
London,Light,42.983333,-81.25,1995-08-23,ON,180,42.97963064880985,-81.24585705799983
Victoria,Disk/Circle,46.216667,-63.483333,1997-08-23,BC,900,46.19584652811346,-63.488663737978214
Surrey,Disk/Circle,49.136353351,-122.821343315,1997-08-23,BC,420,49.142224812927886,-122.83448847567503
Ashcroft,Disk/Circle,50.716667,-121.266667,1999-08-23,BC,60,50.676945977770366,-121.30489044891723
Saskatoon,Light,52.133333,-106.666667,2000-08-23,SA,30,52.1361779639678,-106.6663849627046
Airdrie,Unknown,51.266667,-114.016667,2003-08-23,AB,7200,51.235314662717855,-113.98441157305673
Winnipeg,Disk/Circle,49.883333,-97.166667,2003-08-23,MB,30,49.89608545636701,-97.20506064422482
St. George,Triangular,48.433333,-58.5,2005-08-23,ON,120,48.43271305995005,-58.511393850184966
Victoria,Light,46.216667,-63.483333,2006-08-23,BC,20,46.20941490853262,-63.47745821859632
Wolfville,Spherical,45.083333,-64.366667,2008-08-23,NS,900,45.08927278142366,-64.40393163280615
Summerside,Disk/Circle,46.4,-63.783333,2009-08-23,PE,60,46.43897491959854,-63.80805852983088
Barrie,Spherical,44.383333,-79.7,2013-08-23,ON,180,44.382358293756276,-79.6649470919371
London,Fireball,42.983333,-81.25,2013-08-23,ON,600,42.977032300959706,-81.24426886321977
Parent,Other,47.916667,-74.616667,1954-08-24,QC,240,47.905586612076135,-74.61942755436581
Golden Lake,Other,45.583333,-77.25,1982-08-24,ON,20,45.57512291559893,-77.26410239567979
Algonquin Park,Light,45.55,-78.6,1995-08-24,ON,1200,45.53289794487879,-78.56523992979902
Vancouver,Unknown,49.25,-123.133333,1999-08-24,BC,2100,49.26264451185241,-123.15952981086389
Burnaby,Disk/Circle,49.25,-122.95,2001-08-24,BC,1800,49.2147842908837,-122.93610652394594
Vancouver,Disk/Circle,49.25,-123.133333,2002-08-24,BC,3600,49.26618008760735,-123.15794782383308
Exeter,Cylindrical,43.35,-81.483333,2003-08-24,ON,60,43.38820850104093,-81.51321004915923
Chilliwack,Fireball,49.166667,-121.95,2003-08-24,BC,5,49.19821404956337,-121.98050717480479
Terrace,Light,54.5,-128.583333,2003-08-24,BC,8,54.5159266327694,-128.60491372467894
Belleville,Unknown,44.166667,-77.383333,2004-08-24,ON,1200,44.15050609098804,-77.35996880888884
Edmonton,Triangular,53.55,-113.5,2005-08-24,AB,60,53.52566052023322,-113.51068414621054
Halifax,Unknown,44.65,-63.6,2007-08-24,NS,3600,44.65332956543192,-63.56712446084249
Toronto,Light,43.666667,-79.416667,2009-08-24,ON,2,43.63473635779751,-79.41344274986592
Tecumseh,Fireball,42.316667,-82.9,2012-08-24,ON,300,42.34233935164344,-82.90535187821835
Chateauguay,Light,45.383333,-73.75,2013-08-24,QC,600,45.357348179686255,-73.72983202181759
Hamilton,Other,43.25,-79.833333,2013-08-24,ON,300,43.24239547809586,-79.82229426141772
Peterborough,Light,44.3,-78.333333,2013-08-24,ON,45,44.33735538220032,-78.31194240543937
Elmira,Disk/Circle,46.433333,-62.066667,1965-08-25,ON,900,46.441402221545005,-62.08572078341673
Toronto,Square/Rectangular,43.666667,-79.416667,1995-08-25,ON,9900,43.70463434118833,-79.4085664287774
Winnipeg,Spherical,49.883333,-97.166667,1998-08-25,MB,1800,49.84754971427787,-97.1878919700725
Hamilton,Light,43.25,-79.833333,1999-08-25,ON,30,43.23332327436656,-79.80373874638175
Montreal,Fireball,45.5,-73.583333,2001-08-25,PQ,600,45.492809621430936,-73.5480730925495
Kanata,Cylindrical,45.333333,-75.9,2001-08-25,ON,480,45.3469892929675,-75.93889244031158
Terrace,Unknown,54.5,-128.583333,2002-08-25,BC,90,54.53828138347714,-128.55691108664445
Belleville,Unknown,44.166667,-77.383333,2002-08-25,ON,14400,44.16707444043886,-77.39258255146386
St. Catharines,Spherical,43.166667,-79.233333,2005-08-25,ON,5,43.19099215755295,-79.27051698639929
Edmonton,Other,53.55,-113.5,2005-08-25,AB,45,53.53688783703372,-113.51075903741642
Halifax,Light,44.65,-63.6,2007-08-25,NS,18000,44.638411451503636,-63.568137460518656
Guelph,Spherical,43.55,-80.25,2008-08-25,ON,45,43.55848710695281,-80.22150117678571
Penticton,Spherical,49.5,-119.583333,2008-08-25,BC,1800,49.533609145060176,-119.58362916799206
Sarnia,Disk/Circle,42.966667,-82.4,2009-08-25,ON,45,42.975448494516876,-82.3735341280699
Saskatoon,Light,52.133333,-106.666667,2009-08-25,SK,3600,52.13285675084162,-106.63769768206463
Regina,Disk/Circle,50.45,-104.616667,2009-08-25,SK,900,50.481807795893396,-104.57829418860436
Red Deer,Fireball,52.266667,-113.8,2010-08-25,AB,120,52.248692626823306,-113.80438609311356
St. Isidore,Spherical,45.266667,-71.516667,2012-08-25,ON,120,45.24276644889322,-71.54395526366362
Bradford,Fireball,44.116667,-79.566667,2012-08-25,ON,90,44.110947354380606,-79.5906337073637
Tecumseh,Other,42.316667,-82.9,2013-08-25,ON,15,42.34765049599167,-82.92133087718858
Moncton,Other,46.083333,-64.766667,2001-08-26,NB,180,46.09217819098327,-64.76526673564744
Steinbach,Other,49.516667,-96.683333,2002-08-26,MB,240,49.49684358665777,-96.70292223287689
Windsor,Other,45.583333,-72,2002-08-26,ON,2100,45.56436215061638,-72.03643538251517
Terrace,Light,54.5,-128.583333,2003-08-26,BC,5,54.46183627195657,-128.59262589801045
Kimberley,Light,49.683333,-115.983333,2003-08-26,BC,120,49.7043367603788,-116.0186771529162
Vancouver,Unknown,49.25,-123.133333,2003-08-26,BC,600,49.2739788130112,-123.1135853267083
Vancouver,Unknown,49.25,-123.133333,2003-08-26,BC,2100,49.25759277006611,-123.09529604148067
Edmonton,Triangular,53.55,-113.5,2006-08-26,AB,2,53.57972307749092,-113.50993253111838
Pincher Creek,Disk/Circle,49.483333,-113.95,2011-08-26,AB,120,49.51258552096727,-113.98313882306215
Toronto,Fireball,43.666667,-79.416667,2011-08-26,NA,1800,43.62883763184828,-79.41543031493259
Niagara Falls,Fireball,43.1,-79.05,2012-08-26,ON,60,43.09118561724201,-79.03363885140048
Edmonton,Fireball,53.55,-113.5,2001-08-27,AB,2,53.580446099471295,-113.49771762426943
Toronto,Triangular,43.666667,-79.416667,2002-08-27,ON,300,43.6479013733199,-79.40966436207353
Hamilton,Spherical,43.25,-79.833333,2003-08-27,ON,10,43.222286321800205,-79.82196420295108
Terrace,Unknown,54.5,-128.583333,2003-08-27,BC,4,54.51022489927709,-128.610946362018
Tilbury,Light,42.25,-82.433333,2003-08-27,ON,600,42.25599079083651,-82.4182769032376
